Time,Price,5-Day EMA,KNN MA,Highlight
1594,382.82998657227,382.00142668513456,382.043017578124,Red
1595,382.64498901367,382.215947461313,382.277014160156,Red
1596,382.41000366211,382.2806328615787,382.481994628906,Red
1597,382.70001220703,382.4204259767291,382.507995605468,Red
1598,382.64010620117,382.49365271820943,382.52099609375,Red
1599,382.17999267578,382.38909937073294,382.64501953125,Red
1600,383.07998657227,382.61939510457864,382.515020751952,Green
1601,382.17001342773,382.46960121229574,382.602020263672,Red
1602,382.17001342773,382.3697386174405,382.55402221679594,Red
1603,382.39999389648,382.37982371045365,382.448022460936,Red
1604,381.98999023438,382.2498792184291,382.39999999999804,Red
1605,382.61019897461,382.3699858038227,382.361999511718,Green
1606,382.82479858398,382.5215900638751,382.268041992186,Green
1607,383.01000976562,382.68439663112343,382.39899902343603,Green
1608,383.17041015625,382.84640113949894,382.56699829101404,Green
1609,383.55661010742,383.0831374621393,382.721081542968,Green
1610,383.85000610352,383.3387603425995,383.03440551757603,Green
1611,383.76470947266,383.480743385953,383.282366943358,Green
1612,383.7200012207,383.5604959975353,383.47034912109405,Green
1613,383.95001220703,383.69033473403357,383.61234741211,Green
1614,384.27990722656,383.886858898209,383.768267822266,Green
1615,384.19989013672,383.99120264437937,383.912927246094,Green
1616,384.44958496094,384.1439967498996,383.982904052734,Green
1617,384.48999023438,384.2593279113931,384.11987915039003,Green
1618,383.89999389648,384.1395499064221,384.273876953126,Red
1619,383.64999389648,383.9763645697747,384.263873291016,Red
1620,384.17831420898,384.04368111617646,384.137890625,Red
1621,384.04901123047,384.04545782094095,384.13357543945204,Red
1622,384.26998901367,384.1203015518506,384.05346069335803,Green
1623,384.39498901367,384.2118640391237,384.009460449216,Green
1624,384.04000854492,384.15457887438913,384.10845947265403,Green
1625,383.80999755859,384.03971843578944,384.18646240234204,Red
1626,383.82998657227,383.9698078146163,384.112799072264,Red
1627,383.86999511719,383.93653691547416,384.06899414062394,Red
1628,384.05999755859,383.97769046317944,383.98899536132797,Red
1629,383.5299987793,383.8284599018863,383.92199707031193,Red
1630,383.45001220703,383.70231067026754,383.81999511718806,Red
1631,383.14001464844,383.5148786629917,383.747998046876,Red
1632,383.45001220703,383.49325651100446,383.61000366211,Red
1633,383.25570678711,383.4140732697063,383.52600708007805,Red
1634,383.11999511719,383.31604721886754,383.365148925782,Red
1635,382.89001464844,383.17403636205836,383.28314819336003,Red
1636,382.54000854492,382.9626937563456,383.17114868164197,Red
1637,382.55340576172,382.8262644248037,383.051147460938,Red
1638,382.05999755859,382.5708421360658,382.871826171876,Red
1639,381.82998657227,382.3238902814672,382.63268432617207,Red
1640,382.64999389648,382.43259148647144,382.374682617188,Green
1641,383.05499267578,382.6400585495743,382.32667846679595,Green
1642,383.39001464844,382.89004391586286,382.429675292968,Green
1643,383.44000244141,383.07336342437856,382.596997070312,Green
1644,383.13000488281,383.09224391052237,382.872998046876,Green
1645,383.2421875,383.1422251070149,383.13300170898395,Green
1646,383.40399169922,383.22948063774993,383.251440429688,Red
1647,383.63171386719,383.3635583808966,383.321240234376,Green
1648,383.47500610352,383.40070762177106,383.36958007812603,Green
1649,382.91000366211,383.2371396352174,383.376580810548,Red
1650,383.60009765625,383.35812564222823,383.33258056640796,Green
1651,383.73999023438,383.48541383961214,383.404162597658,Green
1652,384.05911254883,383.67664674268474,383.47136230469,Green
1653,383.80999755859,383.72109701465314,383.556842041018,Green
1654,383.88000488281,383.77406630403874,383.623840332032,Green
1655,384.01998901367,383.8560405405825,383.817840576172,Green
1656,383.89498901367,383.869023364945,383.90181884765605,Red
1657,384.03500366211,383.92435013066665,383.932818603514,Red
1658,383.60000610352,383.8162354549511,383.92799682617,Red
1659,383.32998657227,383.65415249405737,383.88599853515603,Red
1660,383.80990600586,383.7060703313249,383.775994873048,Red
1661,383.32989501953,383.5806785607266,383.733978271486,Red
1662,383.29998779297,383.4871149714744,383.620959472658,Red
1663,383.19000244141,383.38807746145295,383.47395629883005,Red
1664,383.6549987793,383.47705123406865,383.391955566408,Green
1665,383.48001098633,383.47803781815577,383.45695800781397,Green
1666,383.57998657227,383.51202073619385,383.390979003908,Green
1667,384.17001342773,383.7313516333726,383.440997314456,Green
1668,384.39001464844,383.9509059717284,383.61500244140797,Green
1669,383.95999145508,383.9539344661789,383.855004882814,Green
1670,383.54998779297,383.8192855751093,383.91600341797,Red
1671,383.0299987793,383.5561899765062,383.929998779298,Red
1672,382.92001342773,383.34413112691414,383.82000122070406,Red
1673,383.58999633789,383.42608619723944,383.570001220704,Red
1674,383.7799987793,383.5440570579263,383.409997558594,Green
1675,383.48001098633,383.5227083673942,383.373999023438,Green
1676,383.67999267578,383.5751364701895,383.36000366211,Green
1677,383.80499267578,383.65175520538634,383.490002441406,Green
1678,383.26000976562,383.5211733921309,383.666998291016,Red
1679,383.60000610352,383.5474509625939,383.601000976562,Red
1680,383.5007019043,383.53186794316264,383.565002441406,Red
1681,383.88000488281,383.6479135897118,383.569140625,Green
1682,383.86999511719,383.72194076553785,383.60914306640603,Green
1683,383.80990600586,383.7512625123119,383.622143554688,Green
1684,384.14001464844,383.8808465576879,383.732122802736,Green
1685,384.10000610352,383.95389973963194,383.84012451172003,Green
1686,384.08010864258,383.99596937394796,383.959985351564,Green
1687,383.93899536133,383.97697803640864,384.000006103518,Red
1688,383.68771362305,383.8805565652891,384.013806152346,Red
1689,383.5950012207,383.78537145042606,383.98936767578397,Red
1690,383.20999145508,383.593578118644,383.880364990236,Red
1691,383.45999145508,383.54904923078936,383.70236206054796,Red
1692,383.52499389648,383.5410307860196,383.57833862304796,Red
1693,383.75,383.6106871906797,383.495538330078,Green
1694,383.07000732422,383.4304605685265,383.507995605468,Red
1695,383.41500854492,383.42530989399097,383.40299682617194,Green
1696,383.60998535156,383.4868683798473,383.44400024414,Green
1697,383.52951049805,383.5010824192482,383.473999023436,Green
1698,383.30999755859,383.43738746569545,383.47490234375,Red
1699,383.625,383.4999249771303,383.386901855468,Green
1700,383.59008789062,383.5299792816269,383.497900390624,Green
1701,383.76000976562,383.60665610962457,383.53291625976397,Green
1702,383.5458984375,383.5864035522497,383.562921142576,Green
1703,383.58999633789,383.58760114746315,383.566198730466,Green
1704,383.39990234375,383.52503487955875,383.622198486326,Red
1705,383.39999389648,383.48335455186583,383.57717895507596,Red
1706,383.26000976562,383.4089062897839,383.539160156248,Red
1707,382.98498535156,383.26759931037594,383.439160156248,Red
1708,382.81008911133,383.115095910694,383.32697753906,Red
1709,383.36999511719,383.2000623128593,383.170996093748,Green
1710,383.26000976562,383.22004479711285,383.165014648436,Green
1711,382.76998901367,383.0700262026319,383.137017822264,Red
1712,383.0299987793,383.0566837281879,383.039013671874,Green
1713,383.2799987793,383.13112207855863,383.048016357422,Green
1714,383.68011474609,383.3141196344024,383.141998291016,Green
1715,383.55999755859,383.39607894246495,383.20402221679603,Green
1716,383.43939208984,383.41051665825665,383.26401977539,Green
1717,383.10998535156,383.3103395560244,383.397900390624,Red
1718,383.2799987793,383.30022596378296,383.413897705076,Red
1719,383.43960571289,383.346685880152,383.413897705076,Red
1720,383.20001220703,383.297794655778,383.365795898436,Red
1721,383.20190429688,383.26583120281197,383.293798828124,Red
1722,383.28500366211,383.272222022578,383.24630126953195,Green
1723,383.07000732422,383.20481712312534,383.281304931642,Red
1724,383.04598999023,383.15187474549356,383.239306640626,Red
1725,383.14001464844,383.147921379809,383.160583496094,Red
1726,382.98498535156,383.0936093703927,383.148583984376,Red
1727,383.125,383.10407291359513,383.105200195312,Red
1728,383.29998779297,383.16937787338674,383.07319946289,Green
1729,383.42001342773,383.2529230581678,383.11919555663997,Green
1730,383.57000732422,383.35861781351855,383.19400024414006,Green
1731,383.15838623047,383.2918739525024,383.27999877929597,Green
1732,383.0299987793,383.2045822281016,383.314678955078,Red
1733,383.04998779297,383.1530507497244,383.29567871093803,Red
1734,383.16958618164,383.15856256036295,383.245678710938,Red
1735,382.95999145508,383.0923721919353,383.19559326172,Red
1736,383.05999755859,383.0815806474869,383.07359008789194,Green
1737,382.79000854492,382.98438994663127,383.053912353516,Red
1738,382.61999511719,382.8629250034842,383.00591430663997,Red
1739,382.76998901367,382.83194634021277,382.919915771484,Red
1740,382.5,382.72129756014186,382.83999633789006,Red
1741,383.07000732422,382.8375341481679,382.747998046874,Green
1742,383.85000610352,383.1750247999519,382.75,Green
1743,382.25,382.86668319996795,382.96199951171997,Red
1744,382.18701171875,382.64012603956195,382.88800048828205,Red
1745,382.20999145508,382.4967478447346,382.771405029298,Red
1746,381.98001098633,382.32450222526643,382.713403320314,Red
1747,382.06100463867,382.23666969640095,382.495404052736,Red
1748,381.92001342773,382.131117606844,382.13760375976597,Red
1749,382.45999145508,382.2407422229227,382.071606445312,Green
1750,382.4700012207,382.31716188884843,382.12620239257797,Green
1751,381.32998657227,381.98810344998896,382.178204345702,Red
1752,381.01998901367,381.6653986378826,382.04819946289,Red
1753,381.51000976562,381.6136023471284,381.83999633789,Red
1754,381.94000244141,381.7224023785556,381.757995605468,Red
1755,382.26000976562,381.9016048409104,381.653997802734,Green
1756,382.67498779297,382.1593991582636,381.611999511718,Green
1757,382.60989379883,382.30956403845244,381.880999755858,Green
1758,382.83999633789,382.48637480493164,382.19898071289,Green
1759,382.50009155273,382.49094705419776,382.464978027344,Green
1760,382.70001220703,382.5606354384752,382.576995849608,Red
1761,382.44448852539,382.5219198007801,382.66499633789,Red
1762,382.56680297852,382.5368808600267,382.618896484374,Red
1763,382.36999511719,382.48125227908116,382.610278320312,Red
1764,382.94500732422,382.63583729412744,382.51627807617194,Green
1765,382.70999145508,382.6605553477783,382.60526123047003,Green
1766,382.98989868164,382.77033645906556,382.60725708008005,Green
1767,382.51000976562,382.6835608945837,382.71633911133,Red
1768,382.67001342773,382.6790450722991,382.70498046875,Red
1769,382.92999267578,382.76269427345943,382.764984130858,Red
1770,382.92498779297,382.8167921132963,382.76198120117004,Green
1771,382.61990356445,382.7511625970142,382.804980468748,Red
1772,382.7200012207,382.7407754715761,382.73098144531,Green
1773,382.86999511719,382.78384868678074,382.77297973632596,Green
1774,382.61999511719,382.7292308302505,382.812976074218,Red
1775,382.39999389648,382.6194851856603,382.7509765625,Red
1776,382.2887878418,382.5092527377069,382.64597778320206,Red
1777,382.4700012207,382.4961688987046,382.579754638672,Red
1778,382.5,382.4974459324697,382.529754638672,Red
1779,382.67999267578,382.55829484690645,382.455755615234,Green
1780,382.67999267578,382.5988607898643,382.46775512695206,Green
1781,382.79010009766,382.6626072257962,382.52375488281194,Green
1782,383.04000854492,382.7884076655041,382.62401733398394,Green
1783,383.2619934082,382.94626957973605,382.738018798828,Green
1784,383.20001220703,383.0308504555007,382.89041748046805,Green
1785,383.125,383.0622336370005,382.99442138671805,Green
1786,382.89990234375,383.008123205917,383.083422851562,Red
1787,383.10000610352,383.03875083845134,383.10538330078,Red
1788,382.85998535156,382.97916234282087,383.1173828125,Red
1789,382.7546081543,382.90431094664723,383.03698120117195,Red
1790,382.39999389648,382.73620526325817,382.947900390626,Red
1791,382.7200012207,382.73080391573876,382.802899169922,Red
1792,382.75988769531,382.7404985089292,382.766918945312,Red
1793,382.92999267578,382.8036632312128,382.69889526367,Green
1794,383.06500244141,382.89077630127855,382.712896728514,Green
1795,383.2799987793,383.0205171272857,382.774975585936,Green
1796,383.1794128418,383.07348236545715,382.9509765625,Green
1797,383.14001464844,383.0956597931181,383.04285888672,Green
1798,383.45999145508,383.21710368043875,383.118884277346,Green
1799,383.29000854492,383.2414053019325,383.22488403320597,Green
1800,383.14001464844,383.207608417435,383.269885253908,Red
1801,383.14999389648,383.1884035771167,383.241888427736,Red
1802,383.31829833984,383.2317018313578,383.236004638672,Red
1803,383.25,383.23780122090517,383.271661376952,Red
1804,383.45999145508,383.31186463229676,383.22966308593607,Green
1805,383.20498657227,383.27623861228784,383.263659667968,Green
1806,383.18301391602,383.2451637135319,383.276654052734,Red
1807,383.36499023438,383.28510588714795,383.283258056642,Green
1808,383.5299987793,383.36673685119865,383.29259643554997,Green
1809,383.375,383.36949123413245,383.34859619141,Green
1810,383.31500244141,383.351328303225,383.331597900394,Green
1811,383.14099121094,383.28121593913,383.353601074222,Red
1812,383.20999145508,383.25747444444664,383.345196533206,Red
1813,383.45001220703,383.3216536986411,383.31419677734596,Green
1814,383.16879272461,383.27070004063074,383.298199462892,Red
1815,382.86999511719,383.1371317328172,383.256958007814,Red
1816,383.10998535156,383.12808293906477,383.16795654297005,Red
1817,383.20001220703,383.15205936171986,383.16175537109405,Red
1818,382.79998779297,383.0347021721366,383.15975952148403,Red
1819,378.25,381.43980144809103,383.02975463867205,Red
1820,377.9700012207,380.283201372294,382.04599609375,Red
1821,377.82000732422,379.4621366896027,381.065997314452,Red
1822,378.05999755859,378.9947569792651,380.008001708984,Red
1823,377.32998657227,378.43983351026674,378.97999877929607,Red
1824,377.70001220703,378.19322640918784,377.88599853515603,Green
1825,377.60998535156,377.9988127233119,377.77600097656205,Green
1826,376.57998657227,377.52587067296463,377.70399780273397,Red
1827,375.97750854492,377.0097499636164,377.45599365234403,Red
1828,376.33999633789,376.78649875504095,377.03949584961003,Red
1829,376.57000732422,376.7143349447673,376.841497802734,Red
1830,376.31500244141,376.58122411031485,376.615496826172,Red
1831,376.48001098633,376.5474864023199,376.356500244142,Green
